VelocityNED, -0.00329021, -0.00224883, -0.00130783, 29384
PositionNED, 0, 0, 5.37606, 29464
VelocityNED, -0.00286664, -0.00207972, 0.00152354, 29464
EulerAngle, 4.9305, -4.2527, 61.7241, 29416
EulerAngle, 4.87819, -4.16621, 61.7966, 29496
PositionNED, 0, 0, 5.38311, 29555
VelocityNED, -0.00378951, -0.0022496, 0.00417947, 29555
EulerAngle, 4.87195, -4.13295, 61.8218, 29587
PositionNED, 0, 0, 5.39289, 29658
VelocityNED, -0.00379028, -0.0026195, 0.00776925, 29658
EulerAngle, 4.89074, -4.11262, 61.8566, 29658
PositionNED, 0, 0, 5.403, 29706
VelocityNED, -0.00384408, -0.00195405, 0.0109233, 29706
EulerAngle, 4.90456, -4.10445, 61.8849, 29747
PositionNED, 0, 0, 5.41329, 29795
VelocityNED, -0.00391943, -0.00180952, 0.0143867, 29795
EulerAngle, 4.89883, -4.11537, 61.8821, 29811
PositionNED, 0, 0, 5.42409, 29875
VelocityNED, -0.00400115, -0.00169385, 0.0180125, 29875
EulerAngle, 4.89736, -4.11792, 61.8835, 29915
PositionNED, 0, 0, 5.43231, 29957
VelocityNED, -0.00413223, -0.00107708, 0.0199444, 29957
EulerAngle, 4.89849, -4.122, 61.8895, 29974
PositionNED, 0, 0, 5.44297, 30048
VelocityNED, -0.0042893, -0.000381906, 0.0231267, 30048
PositionNED, 0, 0, 5.45203, 30104
VelocityNED, -0.00491356, -4.92677e-05, 0.0257493, 30104
EulerAngle, 4.89631, -4.12493, 61.893, 30088
EulerAngle, 4.89711, -4.12639, 61.9016, 30151
PositionNED, 0, 0, 5.46086, 30184
VelocityNED, 2.19901e-05, 0.00294088, 0.0283138, 30184
EulerAngle, 4.98387, -4.23918, 61.714, 30216
PositionNED, 0, 0, 5.46969, 30264
VelocityNED, -0.00762053, -3.93556e-05, 0.0299337, 30264
EulerAngle, 4.98516, -4.23534, 61.7042, 30296
PositionNED, 0, 0, 5.47735, 30357
VelocityNED, -0.00641764, 0.000270058, 0.0309879, 30357
EulerAngle, 4.99107, -4.23001, 61.7056, 30389
PositionNED, 0, 0, 5.47909, 30420
VelocityNED, -0.00597065, 0.000977152, 0.0318127, 30420
EulerAngle, 5.02401, -4.2107, 61.7183, 30462
PositionNED, 0, 0, 5.47662, 30510
VelocityNED, -0.00604784, 0.00012076, 0.0297397, 30510
EulerAngle, 5.0398, -4.20263, 61.7202, 30542
PositionNED, 0, 0, 5.47446, 30590
